User	Item_tr	Item_te	Rank	Conf_score_tr	Conf_score_te
72	147	538	29	2.0059388	0.850141
72	273	269	30	1.2009404	-0.49025553
72	325	295	31	1.0277542	-0.41285455
72	284	274	32	1.390096	-0.37242243
72	252	343	33	-0.09725742	0.09839245
72	546	272	34	-0.09250146	0.86361307
72	682	270	35	1.8588642	0.8893957
72	343	259	36	0.9747261	1.4198494
72	628	340	37	1.26639	0.2072953
72	895	744	38	1.5067002	0.18201345
72	310	977	39	0.6869811	1.2700254
72	269	289	40	1.0303761	0.84002066
72	295	924	41	0.8812876	-0.063297465
72	876	1051	42	1.9337182	1.9395573
72	754	628	43	1.2091203	2.07578
72	340	301	44	2.1625183	2.0270603
72	302	321	45	2.1118712	1.6912905
72	111	292	46	0.641683	2.0654147
72	22	898	47	2.251634	0.8081299
72	272	355	48	1.6569554	0.5409094
72	98	983	49	2.1068714	-1.0471606
72	892	831	50	2.9039528	1.9705034
72	596	827	51	2.2232103	1.3233649
72	249	151	52	1.2611978	2.3953922
72	264	346	53	1.9641552	2.2332876
72	815	260	54	2.5424602	2.2861965
72	24	316	55	2.9055023	2.3645842
72	315	126	56	1.94815	2.4651742
72	274	111	57	2.1789021	1.2478662
72	455	892	58	0.7329226	-0.66259295
72	873	363	59	0.93637794	-1.0700432
72	25	411	60	0.474194	0.3872104
72	687	280	61	-0.53136164	-0.04004138
72	1013	687	62	0.091286734	-1.0256054
72	172	327	63	0.31032902	0.7112641
72	924	925	64	0.30215356	0.03830464
72	841	358	65	0.17310752	1.2307279
72	324	544	66	-0.85607356	0.4925952
72	988	754	67	-1.2197049	-0.030524954
72	303	79	68	1.2894007	0.5995278
72	750	25	69	0.6397906	0.908858
72	56	880	70	-0.46140918	-0.32175136
72	1028	682	71	1.0798861	0.8356265
72	680	696	72	1.2842084	-0.08176011
72	195	1047	73	-0.22928517	0.78708583
72	174	986	74	-0.0050152745	-0.42338216
72	756	22	75	1.261846	0.79299104
72	820	840	76	-0.03693068	1.0884602
72	123	539	77	1.8245795	1.636212
72	410	871	78	2.1841254	-0.5862839
72	877	864	79	1.3626751	1.0323455
72	1047	756	80	-0.15115936	0.5431639
72	595	338	81	0.82115847	0.95171005
72	989	815	82	1.432602	1.6354169
72	538	934	83	0.9421028	1.2566152
72	319	242	84	1.1262057	-0.65415144
72	64	225	85	1.6544256	0.41768047
72	508	275	86	1.5153198	-0.1699921
72	338	246	87	2.459797	0.87388617
72	864	932	88	0.4817043	-0.9964015
72	881	406	89	1.156118	-0.008544535
72	275	352	90	0.3560854	0.25738037
72	930	684	91	-0.05298388	2.077341
72	79	278	92	2.3838787	0.55053097
72	176	1089	93	0.47898152	1.3021028
72	96	820	94	1.5614074	0.29174408
72	228	226	95	0.034858637	2.3926246
72	831	1011	96	2.3895555	-1.1699877
72	717	826	97	2.635972	2.1190429
72	411	993	98	0.028475344	1.2951568
72	235	974	99	0.20777427	1.7511717
72	11	841	100	0.50971043	1.9911118
73	50	50	1	2.2261264	1.5092334
73	286	294	2	-0.060481384	2.3914063
73	300	300	3	0.7926828	1.648977
73	98	1	4	0.5560189	1.32383
73	294	100	5	2.571155	1.2081345
73	22	313	6	1.8034062	1.8264053
73	174	286	7	1.7371591	2.383319
73	172	748	8	2.4454076	2.3540514
73	313	172	9	0.17939442	0.5659681
73	100	269	10	1.5167948	1.2851863
73	56	237	11	0.33696112	1.2531989
73	210	173	12	0.9031399	0.6553258
73	121	117	13	1.9333587	2.042407
73	195	257	14	2.0590034	0.8258077
73	64	271	15	0.44724643	0.37039524
73	176	7	16	1.9286971	1.3058383
73	97	678	17	2.0869582	2.8139298
73	183	323	18	0.19368035	2.3267875
73	79	121	19	0.3471009	0.010076127
73	228	302	20	1.3498555	1.2406046
73	117	333	21	0.5780282	0.40558553
73	237	98	22	1.2687246	0.37296307
73	28	56	23	0.84859675	0.44962996
73	222	301	24	-0.20678121	-0.57608825
73	1	245	25	1.7460306	0.46303326
73	234	79	26	1.7286241	-0.6195226
73	196	210	27	0.68860364	0.24918076
73	82	289	28	1.255567	0.66218793
73	245	405	29	0.24228999	2.428996
73	173	322	30	-0.066774726	1.5106268
73	269	268	31	-1.6764748	0.8925844
73	215	423	32	-0.07995091	1.2453974
73	748	151	33	1.4014493	0.2034573
73	204	751	34	0.2309251	0.29497537
73	12	95	35	-0.43025285	1.2834245
73	96	307	36	2.1449466	1.0984191
73	197	340	37	0.8028917	1.3120402
73	187	144	38	-0.15088555	0.5419414
73	751	358	39	-0.47998282	-0.20466626
73	423	168	40	0.1269645	1.4937552
73	322	315	41	-1.5232325	1.2429107
73	89	204	42	0.9046309	1.3046793
73	568	259	43	-0.0043712016	0.67307997
73	9	588	44	2.674107	-0.021772444
73	11	195	45	-0.26677698	1.6152438
73	268	321	46	0.5025668	-0.1472997
73	301	111	47	0.36989966	2.7264807
73	302	343	48	2.9830573	2.1877284
73	678	879	49	0.6356437	2.3617623
73	191	82	50	0.71538305	2.0341477
73	357	22	51	1.6642789	2.4767444
73	135	272	52	0.48510292	1.3232558
73	289	183	53	1.1656481	0.80738777
73	566	298	54	1.0572923	0.92201656
73	655	234	55	2.7234678	1.5576274
73	71	28	56	1.8758992	2.258009
73	241	742	57	1.5094296	2.6364808
73	405	25	58	1.8544071	3.563993
73	271	176	59	1.0517434	2.6614544
73	323	275	60	1.3300012	1.2107532
73	265	118	61	0.52807397	0.95281976
73	161	655	62	2.4627318	2.0486357
73	144	96	63	1.0158348	-0.70456845
73	515	250	64	0.31796244	-0.20987119
73	690	125	65	2.314682	1.561669
73	275	690	66	-0.29735038	1.2906691
73	182	327	67	0.26288024	-0.6876842
73	7	11	68	1.3041803	-0.011172636
73	333	191	69	1.6812848	1.3653063
73	272	357	70	0.174946	-0.14442638
73	180	471	71	-1.0186046	-0.25726682
73	315	331	72	1.3740286	0.51387185
73	8	215	73	0.20108132	0.50934553
73	188	264	74	1.0074534	-0.33737293
73	276	527	75	0.44211105	0.6240555
73	230	243	76	-0.37852347	1.1806247
73	879	316	77	0.5532828	0.44046217
73	321	274	78	1.4731824	0.10608104
73	307	682	79	1.3124268	1.6166029
73	742	161	80	1.8338461	3.000426
73	385	895	81	0.49864992	-0.36551914
73	511	310	82	1.175736	-0.10590602
73	257	71	83	0.38806462	0.27308336
73	203	97	84	-1.0763026	-0.53652257
73	193	132	85	1.8818438	-1.7814307
73	292	9	86	1.5799298	-1.206899
73	471	338	87	0.38375592	-0.06035831
73	527	154	88	-0.49698707	-0.54657465
73	684	196	89	0.75274223	-0.24181095
73	403	603	90	1.6896913	-0.34506541
73	331	546	91	0.7459359	-1.7296011
73	582	99	92	0.2349437	0.18854916
73	132	538	93	0.17327423	0.0703985
73	282	238	94	-0.6092666	0.17723212
73	483	164	95	-0.37334725	-0.91061413
73	750	496	96	0.38196048	0.43376717
73	194	319	97	0.83769596	-0.19047253
73	229	200	98	0.9103853	-0.61543465
73	435	265	99	-0.52877843	0.50238264
73	164	993	100	-1.6842234	-0.8525013
74	307	333	1	1.0039266	0.36277884
74	245	302	2	0.2407628	-0.6559422
74	326	340	3	-0.9348616	-0.84689164
74	690	307	4	0.9224536	0.6018576
74	301	326	5	0.5664602	2.3871527
74	270	690	6	1.3506052	-0.54470724
74	289	332	7	-0.014869742	2.1485653
74	269	245	8	0.7784647	1.9768802
74	332	269	9	0.9409221	1.5826352
74	331	879	10	0.64716256	1.5707947
74	333	301	11	-0.28189	1.8990859
74	268	272	12	0.94617796	2.510307
74	272	750	13	1.3340611	0.0613887
74	327	895	14	1.0773581	0.432336
74	304	270	15	0.76114136	-0.32524955
74	879	331	16	0.5413705	-0.7487737
74	678	259	17	0.66972977	0.33493036
74	292	682	18	1.4847082	0.44000643
74	321	310	19	1.157981	-0.69523954
74	302	271	20	1.3800321	-0.20406091
74	310	678	21	0.9404119	-0.6867576
74	750	327	22	0.87404245	0.9784975
74	259	289	23	0.11698703	0.39120787
74	50	538	24	0.3791901	-0.89343524
74	243	316	25	1.9996835	1.5094033
74	682	343	26	1.244078	0.76006293
74	340	321	27	1.2429659	-0.19086377
74	303	268	28	-0.021599486	1.1514276
74	271	304	29	0.08074803	1.7160745
74	260	898	30	0.27474138	0.03375061
74	358	303	31	-0.9436105	-0.59277403
74	299	338	32	-0.271963	-0.5307513
74	754	292	33	1.4005873	0.23671955
74	127	342	34	0.49951175	0.6104985
74	306	873	35	0.011183556	0.13297424
74	319	880	36	0.99522835	1.2225763
74	876	264	37	-0.4556641	1.8726586
74	538	260	38	1.03549	0.5476845
74	354	689	39	1.5778732	0.7372867
74	895	887	40	0.16718087	0.003700653
74	873	299	41	-0.9469802	2.1235313
74	343	329	42	-0.059620388	0.2878935
74	880	877	43	-0.6471744	-0.06583411
74	181	306	44	-0.5832922	0.24431457
74	222	358	45	-0.09677162	-1.9007745
74	311	754	46	-1.3849795	-0.30838773
74	887	312	47	-2.2189486	-0.6164414
74	689	539	48	-0.68149865	0.051157385
74	1025	319	49	-1.0426978	-0.7840393
74	325	355	50	-0.3893423	-0.73964584
74	988	242	51	1.7327971	0.6746863
74	338	749	52	-1.2216661	1.5774515
74	339	881	53	-1.2043656	0.7485454
74	877	892	54	-0.48866355	-0.109142385
74	336	362	55	-0.14355077	-2.2153566
74	892	1025	56	0.9634614	0.525586
74	264	305	57	0.24905156	-0.47422594
74	316	876	58	0.9071346	0.014052063
74	342	344	59	0.51543623	0.6749925
74	305	348	60	-0.08992836	-0.13701804
74	898	937	61	1.2003778	0.46115342
74	117	324	62	1.5904875	0.7778274
74	749	50	63	0.955734	0.8007305
74	329	354	64	2.1349463	0.33062646
74	312	311	65	1.4309913	-0.42965487
74	9	339	66	1.7751496	0.12630218
74	1	683	67	1.3140771	1.9228877
74	515	352	68	0.8323729	1.1770337
74	242	989	69	-0.112083	0.8443814
74	257	359	70	1.4214075	0.043875262
74	680	680	71	0.35805616	1.4343855
74	324	336	72	-0.3803951	0.4866399
74	350	334	73	1.42504	2.1388278
74	989	325	74	1.7031441	3.0943444
74	881	127	75	2.6880648	3.3948777
74	683	872	76	2.630817	1.7367291
74	349	905	77	2.0040708	3.285981
74	210	181	78	2.6335166	1.5418609
74	100	350	79	2.3841324	0.7433487
74	262	349	80	0.38757512	0.4359381
74	938	266	81	0.5486056	0.40265357
74	308	308	82	-0.5247443	0.21058376
74	352	882	83	1.4431977	0.9562289
74	362	117	84	-0.10809552	-0.14147946
74	875	471	85	1.2214272	1.0084867
74	121	875	86	0.37770545	1.9482375
74	275	257	87	2.3996758	1.3381813
74	886	345	88	-0.07061697	-0.5866976
74	174	908	89	-1.5987875	0.44276565
74	990	990	90	-0.4200194	0.9148097
74	344	330	91	2.572842	-1.4008499
74	172	988	92	-0.25066736	0.23027831
74	22	100	93	0.19572723	-0.7712489
74	266	886	94	1.2241056	-1.3390179
74	510	938	95	-0.104392834	-0.27975082
74	681	900	96	1.6436341	0.67516416
74	688	902	97	1.0928429	1.4535358
74	539	237	98	-1.2671624	-1.0655193
74	237	298	99	1.8189721	1.1152315
74	355	890	100	-1.1742754	-0.6395249
75	194	135	1	0.45245796	0.9120693
75	135	132	2	-0.09285154	-0.18118304
75	168	393	3	-0.0006024361	2.2711682
75	435	168	4	-0.6354711	-0.88633287
75	211	186	5	0.40189615	-0.6397987
75	98	173	6	1.3575002	-1.7507813
75	174	70	7	2.3819673	0.020882865
75	208	191	8	0.05691179	0.42086646
75	427	174	9	-1.3345441	3.1438677
75	172	401	10	-0.4424144	-0.051813677
75	69	208	11	1.0448424	-0.8706831
75	56	427	12	2.111791	1.836437
75	50	660	13	2.2637448	-0.24765858
75	514	172	14	0.45057717	-1.4576516
75	523	151	15	-0.0704445	0.47108197
75	202	196	16	0.34502473	-0.41595915
75	173	423	17	0.45871067	0.105324045
75	191	211	18	-0.7461829	-0.25778738
75	432	378	19	0.9017439	0.6730144
75	357	432	20	0.34266058	-0.53611374
75	367	367	21	1.1743124	0.8638258
75	393	100	22	0.46062323	1.7848446
75	100	210	23	1.6459247	0.9509652
75	654	69	24	0.2242821	1.5644898
75	286	52	25	1.128698	1.88123
75	132	179	26	1.3284595	2.2902176
75	496	194	27	1.2384291	2.0239837
75	210	180	28	0.6200098	1.9127717
75	482	526	29	-0.41734436	2.2639472
75	430	64	30	0.87580496	1.1380172
75	28	451	31	1.264328	1.4761974
75	175	56	32	0.059113644	1.0283866
75	234	65	33	1.4797441	0.25566736
75	423	483	34	1.4451083	0.98724777
75	186	523	35	2.01412	0.8048611
75	133	419	36	1.990805	0.998358
75	692	435	37	-1.2600842	0.6234218
75	663	50	38	0.23819488	1.3668743
75	64	357	39	1.3391906	0.28721642
75	143	462	40	1.5424743	2.6817377
75	205	485	41	1.6117429	2.6045964
75	70	509	42	1.4671704	1.7043289
75	483	384	43	1.023123	0.24138682
75	127	234	44	-0.9088261	0.11424832
75	197	133	45	0.3775769	-0.13018323
75	181	496	46	1.0225092	-0.51542157
75	433	268	47	0.38362253	-0.7670165
75	527	28	48	0.65230465	-0.5099706
75	382	175	49	-0.19272807	-0.41858175
75	66	90	50	-0.07105258	-0.04316285
75	705	428	51	0.7270365	-0.7802983
75	1	433	52	0.6998037	1.8367251
75	498	582	53	-0.6420633	-0.23023532
75	79	42	54	0.03784327	-0.2025311
75	479	382	55	-0.36689377	0.7475411
75	185	402	56	-0.696123	0.49817497
75	25	190	57	1.3036622	1.2790011
75	187	213	58	-0.50837547	0.23842387
75	71	143	59	2.0867445	1.9024339
75	428	72	60	0.15669921	1.9295188
75	9	713	61	0.39505622	1.3485215
75	526	10	62	-0.4006328	0.96825415
75	178	94	63	2.3109887	0.1805882
75	196	386	64	0.66694367	-0.4188057
75	209	202	65	2.7151725	1.4251858
75	15	699	66	1.8397661	nan
75	485	710	67	1.1087439	1.2874825
75	606	80	68	1.8897916	1.6369445
75	134	417	69	2.1303716	2.2623928
75	477	501	70	1.9160647	1.7329367
75	195	177	71	0.83299	3.0202205
75	274	185	72	1.8944616	2.4129107
75	657	443	73	2.2775471	1.940359
75	648	1	74	0.41372064	3.2704601
75	504	97	75	0.50502324	2.924238
75	732	170	76	1.8112326	1.0914031
75	180	763	77	1.2165431	1.9251827
75	151	514	78	0.43403164	-0.67064327
75	418	286	79	-0.74125636	-0.08970268
75	23	121	80	-1.1403743	0.77300286
75	294	127	81	0.85699034	-0.31502986
75	97	1028	82	0.92968965	-1.0640837
75	88	527	83	-1.6277243	-0.4397267
75	95	421	84	-0.063897125	-0.18031019
75	507	395	85	-0.066628896	-1.3382075
75	4	111	86	0.2920374	-1.7431428
75	419	588	87	-0.9740807	0.8323291
75	476	181	88	0.6031467	1.2228506
75	736	178	89	-1.5123188	1.0840929
75	519	294	90	-0.16334465	-1.147167
75	660	648	91	-0.3620848	2.0232642
75	480	470	92	-0.35839152	0.104951225
75	699	585	93	0.4937888	-0.57924134
75	121	475	94	-0.5002768	0.13849702
75	47	971	95	1.1125435	0.49561915
75	582	23	96	-0.79090494	-2.0627353
75	89	721	97	0.31423742	-0.7089671
75	111	380	98	-2.4333458	-1.4104468
75	22	59	99	-2.1788754	-0.81911105
75	215	416	100	-0.845694	0.1380526
76	237	237	1	-0.6507105	-0.3271701
76	50	471	2	-0.24255583	-0.30751514
76	471	591	3	-1.005409	-0.07966206
76	111	111	4	-0.4694109	-0.29238477
76	597	50	5	-1.521817	-0.28406247
76	284	298	6	0.32886302	-0.60521567
76	476	245	7	-1.0034436	0.6354162
76	756	328	8	-0.96687305	-1.3991971
76	328	322	9	2.0561578	1.4516169
76	245	147	10	2.5940833	2.2773087
76	286	252	11	2.6117857	3.764059
76	591	286	12	3.9276714	2.8184896
76	1047	148	13	0.36885503	2.8808286
76	815	250	14	1.7567294	2.2157307
76	322	293	15	1.3797045	1.1068908
76	411	595	16	2.3075368	-2.189835
76	127	333	17	-0.36420113	2.1886406
76	252	248	18	-2.0249345	2.1406722
76	147	225	19	2.2967277	0.49639386
76	243	756	20	-0.05555556	1.3447579
76	410	930	21	0.39986968	1.3380208
76	864	476	22	3.1133163	-0.04190198
76	717	815	23	0.4247346	1.6308466
76	289	127	24	2.4439206	3.3220646
76	225	926	25	2.735748	2.9959276
76	298	864	26	0.9825676	0.9774822
76	304	243	27	1.1395682	2.5546453
76	250	628	28	-0.43233788	3.1946752
76	24	477	29	0.08144529	2.3989418
76	628	278	30	0.9198067	0.56393325
76	595	240	31	-0.8951639	0.43698582
76	148	235	32	-0.2384156	1.0415908
76	235	717	33	0.6712983	1.1148192
76	278	934	34	0.744	1.935259
76	98	307	35	0.71149004	1.9339508
76	283	332	36	0.5381732	1.3532134
76	293	410	37	2.4075048	0.51571053
76	301	321	38	-0.17048262	0.036370456
76	696	289	39	2.0502217	1.2418458
76	326	285	40	1.9213372	2.0256991
76	473	620	41	0.35887396	1.6356771
76	934	283	42	2.6830926	0.9921865
76	820	269	43	3.115721	2.901334
76	248	271	44	1.8189509	1.778436
76	249	412	45	1.0049928	1.8880922
76	455	1060	46	-0.44896638	0.8634409
76	477	977	47	0.869687	1.9269439
76	928	535	48	2.5636432	0.9389419
76	333	831	49	1.2283689	2.458918
76	69	993	50	1.6431587	1.5907621
76	321	696	51	1.1710949	3.0608203
76	332	287	52	3.3444746	-0.008574823
76	879	508	53	2.8773599	0.39737087
76	220	304	54	0.7783007	1.101552
76	71	879	55	2.1852307	0.0997683
76	358	246	56	1.2192923	-0.34725124
76	260	326	57	1.544855	1.061652
76	508	929	58	2.8623269	0.3823418
76	930	820	59	3.7765431	1.8740003
76	285	819	60	3.28813	0.20203517
76	475	24	61	0.80599636	2.1345832
76	292	1014	62	2.1616962	0.82932
76	1014	106	63	3.6770904	1.4190722
76	1040	846	64	-2.1167836	1.6609255
76	22	406	65	0.098732956	0.2023206
76	926	932	66	1.2785524	1.4122705
76	240	220	67	-0.2704752	0.91538864
76	984	249	68	1.8538216	1.1505225
76	307	826	69	2.3215516	2.96368
76	318	823	70	2.134346	0.45136607
76	846	475	71	0.6124816	-0.5718729
76	268	301	72	0.2124938	0.1231762
76	172	827	73	0.91935515	-0.07898771
76	1060	13	74	0.46987152	-0.19996649
76	106	310	75	-1.2413713	0.7218039
76	932	676	76	0.1808298	0.4076598
76	819	455	77	-0.1198066	1.1807244
76	740	762	78	1.1875263	0.57562643
76	290	1011	79	0.43458155	-0.73756415
76	676	302	80	1.0732532	0.0995046
76	535	928	81	0.71562874	2.0697098
76	21	687	82	3.2244093	2.4519567
76	975	751	83	1.4709252	0.39088044
76	369	975	84	2.3589017	1.883128
76	14	740	85	1.7650698	1.4052066
76	174	544	86	1.4052505	0.7497825
76	28	122	87	0.91994363	2.6315718
76	1013	105	88	0.9920139	1.8972551
76	841	14	89	1.2456515	1.1932206
76	713	1061	90	1.0723362	-0.12657624
76	412	895	91	0.82441413	1.2386715
76	831	369	92	2.5475528	1.4201342
76	13	358	93	3.2509706	0.55571
76	682	290	94	0.88876224	1.1170285
76	56	538	95	3.1152644	2.118051
76	287	79	96	1.3036059	1.4997907
76	331	984	97	0.77637136	1.6230084
76	1048	120	98	1.7003161	2.2730942
76	1051	270	99	2.3974442	-0.51254946
76	977	260	100	0.19186382	-1.6206889
77	313	435	1	0.77798045	-0.49791098
77	286	294	2	-0.9895976	-1.1845828
77	294	174	3	-0.05369387	0.033100206
77	174	194	4	1.4071999	-0.96585125
77	205	523	5	-1.0608381	-0.57834417
77	511	427	6	-0.5839088	0.5055523
77	135	322	7	-0.8465643	-0.84731895
77	136	484	8	-0.53550076	-0.59679425
77	435	286	9	-0.05915874	-0.07026079
77	194	479	10	-0.60766125	-0.91666555
77	661	657	11	-1.1630173	0.049659606
77	496	511	12	0.79390275	-1.2579955
77	510	323	13	-1.2077984	-0.33586916
77	197	100	14	-1.1790066	-0.4992618
77	479	269	15	-0.12606142	0.70194554
77	98	485	16	0.66739243	1.1754645
77	328	748	17	-0.84856033	2.1493196
77	523	313	18	-0.41030008	0.53170276
77	322	259	19	nan	0.8026813
77	515	135	20	-1.342904	-1.0169399
77	484	205	21	-1.4921302	-0.2529664
77	187	527	22	0.15468244	-0.55872303
77	519	357	23	-1.609686	0.02353327
77	748	288	24	0.45797607	-1.1409068
77	657	615	25	0.0006157188	-1.2707311
77	520	289	26	1.2859006	1.1049012
77	357	496	27	-1.3908268	-1.9507896
77	507	132	28	-1.6652639	-1.1560661
77	427	659	29	2.6035714	0.072297536
77	210	526	30	0.16011475	0.56277883
77	288	328	31	2.1035137	0.5678408
77	307	493	32	0.8281173	0.5721501
77	751	519	33	0.19769138	1.5117612
77	195	307	34	2.7666235	-0.050754108
77	659	197	35	0.9834761	0.32356757
77	132	419	36	3.0454483	-0.4103117
77	474	1	37	2.5319526	1.1413758
77	514	661	38	1.7584256	1.6478407
77	269	271	39	-0.78379333	0.43075204
77	259	751	40	-0.61655515	-0.39231044
77	526	187	41	-1.2811426	0.48148248
77	323	474	42	-0.6187996	0.43168882
77	289	515	43	0.30903968	-0.006928969
77	89	302	44	-0.9207143	-1.0929828
77	180	304	45	-1.0854559	-0.70442235
77	177	136	46	-0.48724693	1.5118849
77	678	514	47	1.4129039	0.01579518
77	493	195	48	0.10532094	0.024171757
77	304	185	49	-1.6394379	0.19995235
77	326	690	50	-0.056908548	-0.10818216
77	191	678	51	-0.27745765	0.7625646
77	615	520	52	1.097125	0.32516247
77	222	510	53	-1.3921955	0.061219
77	292	497	54	0.47208282	-0.43949854
77	183	326	55	-0.26749972	0.41694552
77	178	478	56	-0.07935359	-0.47435033
77	64	507	57	-0.5742488	0.6445472
77	69	178	58	-0.18555394	-0.6625787
77	234	491	59	-0.6402001	0.1549365
77	485	210	60	1.0698967	1.5338945
77	272	654	61	-0.12446901	2.4329002
77	228	99	62	0.056674194	-0.9912543
77	245	79	63	-0.88917094	-0.5150043
77	185	481	64	0.21948493	-0.19750243
77	270	423	65	-0.75275147	-0.2644177
77	690	183	66	0.7197762	-0.6738015
77	176	1126	67	-0.3041318	-0.0856511
77	100	245	68	-0.01836157	-1.0225708
77	56	333	69	1.5454974	2.0604703
77	648	257	70	1.303374	2.4606552
77	193	177	71	3.0907862	2.3188505
77	265	319	72	0.33895013	0.4305162
77	22	264	73	1.0101262	-0.44382155
77	79	173	74	0.21799262	-0.9211903
77	491	270	75	0.53555894	0.04166465
77	494	687	76	-0.22975808	-0.9783895
77	527	750	77	-0.5769208	-0.5742423
77	208	56	78	-0.3397995	0.5693766
77	530	292	79	2.0216525	-0.12818722
77	1	989	80	0.30876365	nan
77	173	688	81	-0.70164114	-0.16778532
77	654	275	82	0.65657884	-1.0246196
77	504	303	83	0.6015561	-0.9597428
77	168	504	84	0.37059492	0.3084814
77	303	191	85	-0.24585488	2.0581489
77	750	272	86	-0.15597352	-1.4632778
77	310	340	87	-0.2773705	-0.66494656
77	318	487	88	2.4212239	2.8640273
77	521	64	89	2.6393692	3.5544412
77	1050	607	90	3.2110772	1.6890689
77	143	430	91	2.261972	2.3818707
77	497	492	92	3.5077548	0.24837984
77	271	432	93	3.690126	-0.22486725
77	487	261	94	3.6783454	0.16164516
77	490	343	95	2.9245346	0.00458307
77	430	208	96	1.899515	1.7096527
77	275	315	97	2.162864	2.6172767
77	229	176	98	2.113077	-0.11105488
77	302	234	99	1.2731742	1.4359846
77	316	588	100	2.595494	1.789513
78	258	288	1	1.7487773	-0.07083493
78	50	258	2	1.4173713	0.8794203
78	288	285	3	1.700808	2.0266922
78	300	50	4	1.5510335	2.6398346
78	268	121	5	2.673419	3.1532848
78	127	15	6	2.2136803	0.17766863
78	748	14	7	-0.31281915	1.4095663
78	14	25	8	0.35070965	-0.5655475
78	222	591	9	0.3740502	-0.11005278
78	285	268	10	-0.23456848	0.34537664
78	289	275	11	1.6602634	-0.9110368
78	508	405	12	2.5847466	-1.7905394
78	275	302	13	1.8898174	0.37192842
78	282	181	14	1.9390835	-0.88291454
78	124	127	15	-0.8138289	0.09385556
78	301	257	16	1.6361521	0.52976024
78	591	845	17	0.048803244	0.0384609
78	328	471	18	1.2217557	1.7887061
78	471	293	19	0.6964897	2.3525434
78	129	508	20	0.71636224	-0.020630285
78	15	287	21	0.7356291	0.40465686
78	283	282	22	-0.13182874	-0.6865759
78	321	246	23	-0.49572518	1.6605155
78	25	116	24	-0.7667097	-1.5053402
78	322	328	25	-0.12044813	2.6866791
78	181	289	26	0.31147328	1.0722425
78	319	300	27	0.5521475	1.53277
78	116	333	28	1.509852	0.600309
78	302	298	29	0.40060553	0.9554362
78	284	274	30	0.34295616	0.4662557
78	273	124	31	1.2992306	1.274246
78	303	748	32	-0.4040122	1.2811002
78	121	118	33	-0.3201328	0.6027599
78	313	678	34	-0.8985351	0.08737761
78	476	742	35	0.15199368	-0.5068149
78	333	340	36	-1.4698542	-1.1044072
78	678	762	37	-0.28344345	-0.9483667
78	742	147	38	-1.2881327	0.66837937
78	274	129	39	-1.2333395	-0.6287948
78	327	255	40	-1.7077472	-0.10049209
78	325	1009	41	-0.28053272	-0.20520306
78	293	319	42	-0.88142	-0.57542014
78	304	284	43	-0.1943364	-0.10831629
78	298	321	44	-0.8123892	3.419229
78	255	283	45	-1.1302993	0.8510461
78	845	313	46	-0.043358695	1.4196817
78	257	322	47	-0.46129978	0.34463984
78	405	544	48	-0.22987296	2.126615
78	277	458	49	-0.88868445	-1.2475431
78	287	250	50	-1.5003479	0.2589176
78	12	248	51	-0.9278951	-0.9520871
78	270	473	52	-1.498439	-0.03894802
78	10	123	53	-1.3927469	-0.33109552
78	242	301	54	-0.8466918	-1.3596399
78	307	10	55	-1.4297544	-0.5683655
78	813	242	56	-1.4154087	-0.8451717
78	118	93	57	-1.3781551	-1.567208
78	292	813	58	-0.75080055	-1.0079588
78	19	273	59	2.246961	-1.454147
78	741	325	60	-0.18056606	-0.28778675
78	98	410	61	2.4731257	-1.6587415
78	324	270	62	-0.6410781	-1.0799683
78	340	290	63	1.3450954	-0.63880455
78	24	1011	64	-0.7882277	-1.0855525
78	455	235	65	-1.0457758	0.41539264
78	408	546	66	0.041148912	-0.7210345
78	515	1028	67	3.1578317	2.981724
78	676	676	68	1.1479405	2.8282163
78	326	324	69	2.579384	1.187825
78	690	24	70	0.40698123	0.2650146
78	93	1008	71	0.4994747	-0.55092555
78	246	19	72	0.79613376	-1.1840852
78	248	332	73	-0.84069717	0.3999057
78	147	455	74	-1.9116561	0.5866355
78	410	408	75	-0.053598642	0.29652777
78	847	476	76	0.6524207	1.9748888
78	306	240	77	-0.056010976	0.9538719
78	696	271	78	1.3560629	1.338758
78	20	109	79	1.1541032	2.7114272
78	235	307	80	0.21849169	0.65244377
78	260	249	81	-0.3136731	0.13057613
78	331	12	82	1.5095893	1.7355468
78	250	1047	83	-0.5783557	0.2371728
78	866	281	84	1.2415758	0.13712256
78	988	148	85	1.4340235	0.5643223
78	332	291	86	-0.024588726	-0.47818097
78	458	597	87	-0.6126589	-0.34961936
78	151	1048	88	2.041169	1.4218628
78	596	318	89	-0.0894361	-0.40456092
78	713	236	90	2.0071728	-0.39727208
78	1011	515	91	1.1129091	-1.2301507
78	864	310	92	1.1302384	0.54045266
78	815	3	93	-1.0743836	0.61862695
78	271	1014	94	0.23728481	1.4347616
78	318	411	95	1.1407373	0.69220495
78	291	303	96	1.6394471	0.1750351
78	310	696	97	-0.7744408	0.723942
78	262	690	98	0.4335808	1.4351107
78	762	1017	99	1.7610685	-0.51577353
78	299	1067	100	0.8801065	0.87023693
79	748	748	1	-0.17795849	0.7821458
79	307	332	2	-0.671863	1.1376563
79	286	307	3	1.0508635	2.4191165
79	313	313	4	0.4611112	0.12733756
79	331	682	5	-0.20823573	0.52711207
79	289	302	6	-0.25823832	-0.2731053
79	243	340	7	1.4490613	0.17356816
79	678	331	8	1.783105	0.40300027
79	332	327	9	1.400939	0.76933396
